date_local,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2016-01-18,0.5375,0.0055,19.390909,0.015941,18.0,16.7,-0.025,65.0,150.0
2016-01-19,0.395833,0.0055,19.445455,0.010706,18.0,10.5,0.004167,54.0,150.0
2016-01-20,0.441667,0.0055,21.743478,0.010235,18.0,10.3,0.0,53.0,164.0
2016-01-21,0.679167,0.0055,32.491304,0.008294,18.0,8.9,0.225,49.0,175.0
2016-01-22,0.908333,0.0055,35.034783,0.007765,18.0,13.3,0.277778,59.0,158.5
2016-01-23,0.7125,0.009000000000000001,27.752174,0.011,26.0,16.2,0.129167,64.0,150.0
2016-01-24,0.45,0.009000000000000001,17.578261,0.021412,26.0,9.6,0.008333,52.0,136.0
2016-01-25,0.591667,0.009000000000000001,32.573913,0.012235,26.0,11.2,0.179167,55.0,158.5
2016-01-26,0.754167,0.009000000000000001,34.545455,0.013118,26.0,7.3,0.341667,46.0,155.5
2016-01-27,0.720833,0.009000000000000001,39.308696,0.008059,26.0,6.8,0.220833,44.0,169.5
2016-01-28,0.7625,0.009000000000000001,39.604348,0.009059,26.0,9.7,0.341667,52.0,166.5
2016-01-29,0.920833,0.0025,42.317391,0.007059,10.0,19.2,0.654167,70.0,161.0
2016-01-30,0.545833,0.0025,20.556522,0.022,10.0,13.9,0.045833,60.0,158.5
2016-01-31,0.220833,0.0025,10.4,0.032353,10.0,4.5,-0.05,33.0,125.0
2016-02-01,0.258333,0.0025,7.591304,0.031706,10.0,1.9,-0.058333,34.0,102.5
2016-02-03,0.629167,0.0025,27.395455,0.015471,10.0,7.3,0.120833,41.0,122.0
2016-02-04,0.633333,0.008,32.626087,0.012412,17.0,6.2,0.143478,42.0,144.5
2016-02-05,0.770833,0.008,35.065217,0.013412,17.0,6.9,0.3375,45.0,161.0
2016-02-06,0.6875,0.008,30.608696,0.018353,17.0,6.2,0.15,46.0,175.0
2016-02-07,0.6875,0.008,29.126087,0.020706,17.0,7.4,0.229167,45.0,197.5
2016-02-08,0.9,0.008,36.134783,0.014588,17.0,7.9,0.425,54.0,214.0
2016-02-09,0.783333,0.008,37.963636,0.015118,17.0,7.2,0.375,50.0,225.0
2016-02-10,0.670833,0.015,37.33913,0.014235,38.0,7.3,0.291667,53.0,236.0
2016-02-11,0.745833,0.015,42.656522,0.015353,38.0,10.9,0.383333,58.0,228.0
2016-02-12,0.879167,0.015,45.836364,0.020353,38.0,16.7,0.366667,65.0,213.5
2016-02-13,0.991667,0.015,44.947826,0.024529,38.0,32.1,0.366667,94.0,172.5
2016-02-14,0.870833,0.015,39.317391,0.023529,38.0,18.6,0.245833,69.0,175.0
2016-02-15,0.808333,0.015,36.709091,0.017,38.0,9.7,0.3125,52.0,222.5
2016-02-16,0.6625,0.0035,34.5625,0.024412,13.0,6.9,0.216667,47.0,233.0
2016-02-17,0.641667,0.0035,32.456522,0.026353,13.0,9.2,0.27,51.0,186.0
2016-02-18,0.2875,0.0035,18.943478,0.017118,13.0,5.2,-0.0125,37.0,166.5
2016-02-19,0.566667,0.0035,25.069565,0.017588,13.0,9.7,0.141667,52.0,156.0
2016-02-20,0.6125,0.0035,24.178261,0.020824,13.0,11.4,0.1,55.0,161.0
2016-02-21,0.695833,0.0035,23.977273,0.021941,13.0,17.7,0.1,67.0,164.0
2016-02-22,0.745833,0.0075,36.959091,0.018235,22.0,13.0,0.304167,58.0,181.0
2016-02-23,0.566667,0.0075,37.072727,0.021529,22.0,7.6,0.2,62.0,205.5
2016-02-24,0.475,0.0075,31.852174,0.022647,22.0,6.2,0.0625,51.0,208.0
2016-02-25,0.5875,0.0075,36.208696,0.022588,22.0,8.6,0.190476,50.0,211.0
2016-02-26,0.779167,0.0075,39.404348,0.022,22.0,14.6,0.3625,61.0,191.5
2016-02-27,0.654167,0.0075,29.936364,0.024294,22.0,20.6,0.343478,72.0,175.0
2016-02-28,0.645833,0.014,24.454545,0.030059,57.0,26.5,0.079167,83.0,186.0
2016-02-29,0.6125,0.014,33.481818,0.020941,57.0,31.3,0.0375,92.0,183.0
2016-03-01,0.817647,0.014,41.783333,0.013364,57.0,39.8,0.138095,112.0,188.5
2016-03-02,0.858824,0.014,32.415,0.019385,57.0,34.2,0.195833,98.0,169.5
2016-03-03,0.604167,0.014,30.486957,0.018941,57.0,21.6,0.221739,74.0,177.5
2016-03-04,0.483333,0.014,23.417391,0.026471,57.0,22.6,0.041667,76.0,175.0
2016-03-05,0.333333,0.0025,15.565217,0.021412,12.0,7.8,-0.025,43.0,172.0
2016-03-06,0.216667,0.0025,8.056522,0.031353,12.0,5.5,-0.095833,42.0,158.0
2016-03-07,0.316667,0.0025,15.969565,0.028706,12.0,4.2,-0.075,38.0,122.0
2016-03-08,0.370833,0.0025,21.268182,0.024235,12.0,4.2,0.033333,37.0,158.0
2016-03-09,0.4875,0.0025,26.272727,0.017353,12.0,9.5,0.145833,52.0,175.0
2016-03-10,0.686957,0.0025,27.571429,0.016412,12.0,11.9,0.23913,56.0,186.0
2016-03-11,0.391667,0.003,16.7,0.027765,19.0,6.5,0.073913,36.0,158.5
2016-03-12,0.308333,0.003,15.465217,0.024059,19.0,7.1,0.079167,39.0,136.0
2016-03-13,0.341667,0.003,10.482609,0.037059,19.0,7.3,0.0625,43.0,158.5
2016-03-14,0.279167,0.003,17.321739,0.018176,19.0,5.9,0.0375,33.0,177.5
2016-03-15,0.5625,0.003,27.086364,0.021647,19.0,10.9,0.333333,54.0,183.5
2016-03-16,0.616667,0.003,33.917391,0.024941,19.0,11.6,0.479167,56.0,222.5
2016-03-17,0.6625,0.006500000000000001,29.278261,0.040412,41.0,13.1,0.5875,58.0,211.0
2016-03-18,0.370833,0.006500000000000001,19.656522,0.040235,41.0,22.7,0.075,76.0,183.5
2016-03-19,0.420833,0.006500000000000001,17.717391,0.037529,41.0,26.7,-0.008333,84.0,178.0
2016-03-22,0.316667,0.006500000000000001,14.031818,0.037235,41.0,6.2,-0.0125,43.0,167.0
2016-03-23,0.466667,0.008,25.8,0.023059,28.0,6.9,0.1625,43.0,180.5
2016-03-24,0.5375,0.008,28.356522,0.023706,28.0,6.8,0.145833,44.0,200.0
2016-03-30,0.345833,0.007,15.872727,0.024588,25.0,6.8,0.0125,38.0,150.0
2016-03-31,0.508333,0.007,20.152174,0.028765,25.0,9.4,0.141667,52.0,161.0
2016-04-01,0.4625,0.007,19.769565,0.029824,25.0,12.8,0.1625,58.0,172.0
2016-04-02,0.558333,0.007,24.043478,0.034529,25.0,15.5,0.1875,67.0,183.0
2016-04-03,0.55,0.007,21.786957,0.032647,25.0,12.4,0.116667,67.0,197.0
2016-04-04,0.5375,0.009,27.254545,0.027176,26.0,12.1,0.279167,57.0,205.5
2016-04-05,0.670833,0.009,33.327273,0.040118,26.0,14.5,0.375,74.0,213.5
2016-04-07,0.554167,0.009,26.440909,0.020412,26.0,17.6,0.12,67.0,178.0
2016-04-08,0.35,0.009,18.527273,0.020647,26.0,13.6,0.058333,59.0,155.5
2016-04-09,0.320833,0.009,12.272727,0.019118,26.0,7.4,-0.045833,41.0,167.0
2016-04-10,0.3625,0.01,11.922727,0.026412,18.0,6.5,0.004167,36.0,177.5
2016-04-11,0.333333,0.01,14.180952,0.032,18.0,6.8,0.008333,38.0,189.0
2016-04-12,0.4,0.01,15.942857,0.028571,18.0,7.4,0.141667,41.0,186.0
2016-04-13,0.357143,0.01,14.67619,0.033214,18.0,9.8,0.0125,52.0,183.5
2016-04-14,0.357143,0.01,17.340909,0.037588,18.0,11.9,1.291667,56.0,180.5
2016-04-16,0.445833,0.0135,22.526087,0.030176,26.0,6.5,0.316667,48.0,211.0
2016-04-17,0.5125,0.0135,19.265217,0.040588,26.0,7.1,0.1625,84.0,230.5
2016-04-18,0.525,0.0135,29.569565,0.036176,26.0,9.1,0.345833,74.0,233.5
2016-04-19,0.6125,0.0135,32.436364,0.036353,26.0,10.0,0.35,80.0,242.0
2016-04-20,0.575,0.0135,30.518182,0.031941,26.0,9.1,0.304167,58.0,231.0
2016-04-21,0.508333,0.0135,23.786364,0.025412,26.0,9.4,0.325,52.0,200.0
2016-04-22,0.320833,0.009,13.090909,0.030235,28.0,6.8,0.0625,38.0,192.0
2016-04-23,0.3375,0.009,13.717391,0.033941,28.0,8.5,0.025,49.0,191.5
2016-04-24,0.366667,0.009,10.781818,0.044824,28.0,11.0,0.1,55.0,191.5
2016-04-25,0.275,0.009,10.827273,0.040353,28.0,10.7,0.029167,54.0,167.0
2016-04-26,0.308333,0.009,13.7,0.041235,28.0,10.0,0.066667,53.0,164.0
2016-04-27,0.3375,0.009,14.913636,0.038706,28.0,10.3,0.125,53.0,169.5
2016-04-28,0.279167,0.0075,11.9,0.035706,24.0,10.5,0.029167,54.0,172.5
2016-04-29,0.3,0.0075,12.645455,0.035882,24.0,11.0,0.020833,55.0,169.5
2016-04-30,0.275,0.0075,10.008696,0.035471,24.0,11.4,0.020833,56.0,169.5
2016-05-01,0.341667,0.0075,9.713043,0.036353,24.0,13.4,0.045833,59.0,186.0
2016-05-02,0.379167,0.0075,15.873913,0.030941,24.0,17.2,0.016667,66.0,177.5
2016-05-03,0.440909,0.0075,20.225,0.034294,24.0,15.5,0.1625,63.0,194.5
2016-05-04,0.304167,0.004,14.304348,0.036412,10.0,13.7,-0.016667,60.0,169.5
2016-05-05,0.2,0.004,9.747826,0.027,10.0,6.5,-0.033333,36.0,169.5
2016-05-06,0.241667,0.004,12.569565,0.025882,10.0,5.2,0.0,31.0,166.5
2016-05-07,0.245833,0.004,11.156522,0.028353,10.0,4.8,-0.033333,37.0,169.5
2016-05-08,0.270833,0.004,8.747826,0.030176,10.0,4.6,-0.020833,36.0,178.0
2016-05-09,0.258333,0.004,11.633333,0.031143,10.0,5.1,-0.016667,35.0,172.0
2016-05-10,0.314286,0.011,13.804545,0.037353,21.0,7.3,-0.0125,41.0,175.0
2016-05-11,0.2375,0.011,9.518182,0.040125,21.0,9.1,-0.058333,51.0,186.0
2016-05-12,0.2,0.011,15.227778,0.029625,21.0,11.2,-0.047059,55.0,191.5
2016-05-13,0.31,0.011,14.59,0.046118,21.0,17.3,-0.015,66.0,206.0
2016-05-14,0.2625,0.011,9.777273,0.037,21.0,10.0,-0.020833,53.0,194.5
2016-05-15,0.2,0.011,6.977273,0.032412,21.0,7.0,-0.025,39.0,194.5
2016-05-16,0.241667,0.007,12.1,0.0355,18.0,8.9,0.020833,49.0,189.0
2016-05-17,0.219048,0.007,8.933333,0.042357,18.0,9.7,0.095238,52.0,191.5
2016-05-18,0.247619,0.007,9.766667,0.035929,18.0,10.6,0.1125,54.0,189.0
2016-05-19,0.247619,0.007,12.633333,0.040571,18.0,11.5,0.158333,55.0,194.5
2016-05-20,0.2,0.007,10.271429,0.035857,18.0,8.5,0.229167,47.0,177.5
2016-05-21,0.214286,0.007,10.119048,0.031714,18.0,6.3,0.258333,38.0,175.0
2016-05-22,0.242857,0.004,7.409524,0.035,13.0,6.4,0.241667,41.0,177.5
2016-05-23,0.228571,0.004,11.109524,0.034643,13.0,6.8,0.266667,38.0,186.0
2016-05-24,0.219048,0.004,9.361905,0.027714,13.0,4.2,0.295833,31.0,180.5
2016-05-25,0.233333,0.004,9.052381,0.026143,13.0,3.4,0.175,31.0,166.5
2016-05-26,0.238095,0.004,11.947619,0.031286,13.0,7.1,0.152381,39.0,188.5
2016-05-27,0.266667,0.004,12.636364,0.036941,13.0,11.4,0.130435,55.0,186.0
2016-05-28,0.241667,0.003,8.978261,0.040882,16.0,13.7,0.0875,60.0,191.5
2016-05-29,0.2,0.003,6.134783,0.039824,16.0,10.0,0.075,53.0,186.5
2016-05-30,0.233333,0.003,6.869565,0.042412,16.0,9.8,0.104167,52.0,183.0
2016-05-31,0.3,0.003,15.759091,0.035588,16.0,15.7,0.129167,63.0,194.5
2016-06-01,0.329167,0.003,16.090909,0.040059,16.0,14.2,0.1375,61.0,205.5
2016-06-02,0.429167,0.003,19.490909,0.034059,16.0,15.1,0.195833,77.0,206.0
2016-06-03,0.525,0.004,27.427273,0.056294,12.0,23.5,1.020833,126.0,228.0
2016-06-04,0.5,0.004,18.854545,0.046941,12.0,16.9,0.229167,112.0,200.0
2016-06-05,0.229167,0.004,9.413636,0.034412,12.0,10.0,0.120833,53.0,180.5
2016-06-06,0.233333,0.004,13.581818,0.030824,12.0,10.9,0.1875,54.0,186.0
2016-06-07,0.254167,0.004,13.459091,0.033412,12.0,10.0,0.204167,53.0,197.5
2016-06-08,0.304167,0.004,14.971429,0.036786,12.0,11.1,0.195833,55.0,203.0
2016-06-09,0.3,0.003,16.625,0.035643,7.0,15.6,0.1625,63.0,194.5
2016-06-10,0.3,0.003,15.833333,0.030714,7.0,8.9,0.258333,49.0,208.5
2016-06-11,0.2,0.003,7.447619,0.028571,7.0,3.8,0.104167,27.0,189.0
2016-06-12,0.2,0.003,6.547619,0.036857,7.0,4.1,0.141667,38.0,189.0
2016-06-13,0.228571,0.003,8.257143,0.033714,7.0,7.1,0.1375,39.0,186.5
2016-06-14,0.247619,0.003,13.87619,0.038714,7.0,14.0,0.154167,60.0,189.0
2016-06-15,0.2,0.0135,13.138095,0.033857,45.0,10.0,0.233333,53.0,194.5
2016-06-16,0.328571,0.0135,16.690476,0.040714,45.0,14.6,0.441667,61.0,197.0
2016-06-17,0.547619,0.0135,26.154545,0.037882,45.0,26.1,0.6875,112.0,222.5
2016-06-18,0.5875,0.0135,23.843478,0.030941,45.0,20.4,0.5125,72.0,244.5
2016-06-19,0.45,0.0135,20.178261,0.032471,45.0,13.1,0.504167,87.0,272.5
2016-06-20,0.479167,0.0135,24.430435,0.042882,45.0,14.0,0.7,101.0,300.0
2016-06-21,0.258333,0.007,17.27619,0.021429,29.0,17.5,0.533333,67.0,255.5
2016-06-22,0.333333,0.007,16.054545,0.031471,29.0,15.5,0.3625,63.0,230.5
2016-06-23,0.204167,0.007,13.859091,0.031706,29.0,15.4,0.275,63.0,222.5
2016-06-24,0.25,0.007,17.522727,0.032353,29.0,15.7,0.4,63.0,219.5
2016-06-25,0.229167,0.007,13.390476,0.047714,29.0,17.4,0.308333,77.0,225.0
2016-06-26,0.257143,0.007,11.659091,0.040294,29.0,17.3,0.295833,71.0,230.5
2016-06-27,0.391667,0.011,22.114286,0.049071,30.0,21.7,0.729167,84.0,247.0
2016-06-28,0.414286,0.011,18.881818,0.039647,30.0,15.7,0.386364,63.0,247.0
2016-06-29,0.404167,0.011,17.742857,0.039786,30.0,16.5,0.4,65.0,244.5
2016-06-30,0.366667,0.011,16.604762,0.040429,30.0,16.6,0.391667,65.0,233.5
2016-07-01,0.3,0.011,14.219048,0.032714,30.0,13.2,0.445833,59.0,228.0
2016-07-02,0.252381,0.011,9.814286,0.0365,30.0,10.1,0.2875,53.0,225.0
2016-07-03,0.204762,0.007,7.571429,0.0365,19.0,9.0,0.2625,50.0,211.0
2016-07-04,0.2,0.007,4.352381,0.037286,19.0,9.2,0.2,51.0,202.5
2016-07-05,0.238095,0.007,9.463158,0.038286,19.0,9.2,0.2,51.0,211.0
2016-07-06,0.2,0.007,8.925,0.036455,19.0,8.8,0.2125,49.0,214.0
2016-07-07,0.247619,0.007,12.057143,0.038286,19.0,10.5,0.2625,54.0,222.5
2016-07-08,0.26,0.007,11.466667,0.0341,19.0,10.7,0.329167,54.0,227.5
2016-07-09,0.347619,0.005,14.171429,0.041714,29.0,10.9,0.53913,64.0,236.0
2016-07-10,0.266667,0.005,9.685714,0.035071,29.0,9.4,0.321739,52.0,233.5
2016-07-11,0.257143,0.005,11.27619,0.041857,29.0,12.0,0.378261,56.0,233.0
2016-07-12,0.236364,0.005,10.8875,0.037909,29.0,15.1,0.317391,62.0,222.0
2016-07-13,0.335,0.005,13.97619,0.037235,29.0,14.9,0.282609,74.0,230.5
2016-07-14,0.3375,0.005,14.765217,0.036588,29.0,14.1,0.304348,60.0,230.5
2016-07-15,0.325,0.003,14.782609,0.037,19.0,14.1,0.291304,60.0,227.5
2016-07-16,0.266667,0.003,9.047826,0.040118,19.0,11.4,0.226087,55.0,230.5
2016-07-17,0.229167,0.003,7.556522,0.037235,19.0,8.9,0.256522,51.0,219.5
2016-07-18,0.329167,0.003,15.05,0.036529,19.0,10.6,0.352174,61.0,230.5
2016-07-19,0.366667,0.003,16.168182,0.029529,19.0,10.0,0.383333,53.0,228.0
2016-07-20,0.454167,0.003,25.304545,0.031882,19.0,12.8,0.6,71.0,253.0
2016-07-21,0.4625,0.012,28.459091,0.027412,48.0,13.6,0.7,59.0,263.5
2016-07-22,0.5,0.012,32.4,0.033412,48.0,14.7,0.825,97.0,275.0
2016-07-23,0.483333,0.012,24.75,0.030588,48.0,18.2,0.7625,71.0,289.0
2016-07-24,0.441667,0.012,16.668182,0.028176,48.0,15.2,0.491667,62.0,269.5
2016-07-25,0.354167,0.012,16.37619,0.039929,48.0,15.1,0.541667,62.0,267.0
2016-07-26,0.328571,0.012,12.77619,0.036143,48.0,10.1,0.3,53.0,250.0
2016-07-27,0.366667,0.009,15.647619,0.032571,29.0,9.6,0.45,52.0,258.5
2016-07-30,0.270588,0.009,15.58,0.023933,29.0,12.9,0.6375,58.0,252.5
2016-07-31,0.225,0.009,7.347826,0.028294,29.0,9.7,0.320833,52.0,258.5
2016-08-01,0.275,0.009,10.930435,0.028059,29.0,9.2,0.3,51.0,244.0
2016-08-02,0.245833,0.011,12.409091,0.029882,23.0,9.2,0.304167,51.0,241.5
2016-08-03,0.2625,0.011,11.058333,0.03,23.0,8.9,0.325,49.0,238.5
2016-08-04,0.3,0.011,12.458333,0.033294,23.0,11.2,0.2875,56.0,239.0
2016-08-05,0.291667,0.011,12.029167,0.030176,23.0,11.9,0.325,56.0,228.0
2016-08-06,0.275,0.011,10.0625,0.035706,23.0,9.6,0.275,52.0,222.0
2016-08-07,0.25,0.011,8.05,0.037824,23.0,13.6,0.1625,59.0,228.0
2016-08-08,0.320833,0.0265,12.008333,0.042824,24.0,15.0,0.2625,62.0,233.0
2016-08-09,0.25625,0.0265,10.926316,0.039,24.0,13.3,0.270833,59.0,233.0
2016-08-10,0.258333,0.0265,13.495833,0.038941,24.0,12.7,0.35,58.0,233.5
2016-08-11,0.2125,0.0265,12.466667,0.036706,24.0,9.3,0.221053,51.0,230.5
2016-08-12,0.2,0.0265,9.0875,0.033882,24.0,7.1,0.136842,44.0,222.0
2016-08-13,0.258333,0.0265,13.525,0.030647,24.0,9.0,0.308333,50.0,236.0
2016-08-14,0.329167,0.009,17.441667,0.030647,28.0,13.0,0.5375,77.0,247.0
2016-08-15,0.454167,0.009,22.475,0.029294,28.0,14.2,0.533333,61.0,255.5
2016-08-16,0.382353,0.009,19.04,0.025154,28.0,12.6,0.413043,58.0,236.0
2016-08-17,0.470833,0.009,22.586957,0.030941,28.0,12.7,0.389474,58.0,222.5
2016-08-18,0.366667,0.009,16.558333,0.035353,28.0,12.6,0.470833,58.0,222.0
2016-08-19,0.266667,0.009,12.55,0.031765,28.0,9.4,0.295833,52.0,214.0
2016-08-20,0.229167,0.0075,11.145833,0.025824,29.0,9.2,0.233333,51.0,205.5
2016-08-21,0.325,0.0075,16.354167,0.031353,29.0,12.4,0.5375,57.0,227.5
2016-08-22,0.354167,0.0075,17.425,0.030294,29.0,12.9,0.570833,60.0,230.5
2016-08-23,0.379167,0.0075,22.9125,0.026824,29.0,13.8,0.725,60.0,230.5
2016-08-24,0.3625,0.0075,20.791667,0.029176,29.0,12.7,0.745833,58.0,230.5
2016-08-25,0.279167,0.0075,16.7375,0.028059,29.0,15.0,0.466667,62.0,225.0
2016-08-26,0.2125,0.0045000000000000005,10.3,0.034176,24.0,10.4,0.241667,53.0,217.0
2016-08-27,0.241667,0.0045000000000000005,10.954167,0.034294,24.0,12.5,0.241667,57.0,214.0
2016-08-28,0.304167,0.0045000000000000005,13.925,0.029647,24.0,11.2,0.333333,56.0,222.0
2016-08-29,0.441667,0.0045000000000000005,24.116667,0.030412,24.0,15.5,0.533333,64.0,239.0
2016-08-30,0.4125,0.0045000000000000005,23.079167,0.036235,24.0,18.2,0.408333,80.0,252.5
2016-08-31,0.395833,0.0045000000000000005,19.425,0.026882,24.0,16.0,0.358333,64.0,238.5
2016-09-01,0.379167,0.0035,19.5375,0.028235,24.0,16.1,0.570833,64.0,236.0
2016-09-02,0.295833,0.0035,14.791667,0.036059,24.0,14.5,0.308333,61.0,225.0
2016-09-03,0.2,0.0035,7.591667,0.036,24.0,9.8,0.191667,53.0,219.5
2016-09-04,0.204167,0.0035,7.145833,0.028882,24.0,10.7,0.225,54.0,214.0
2016-09-05,0.233333,0.0035,8.241667,0.032882,24.0,12.7,0.2875,58.0,211.0
2016-09-06,0.2875,0.0035,13.216667,0.029588,24.0,12.7,0.216667,58.0,217.0
2016-09-07,0.3625,0.005,16.504167,0.042235,28.0,15.1,0.416667,62.0,222.0
2016-09-08,0.266667,0.005,12.2625,0.035,28.0,11.2,0.229167,55.0,222.0
2016-09-09,0.2375,0.005,9.7375,0.031647,28.0,11.7,0.175,58.0,217.0
2016-09-10,0.354167,0.005,13.516667,0.037529,28.0,11.9,0.354167,56.0,222.0
2016-09-11,0.229167,0.005,7.808333,0.034353,28.0,10.2,0.229167,53.0,214.0
2016-09-12,0.220833,0.005,11.070833,0.024647,28.0,11.4,0.254167,55.0,200.0
2016-09-13,0.145833,0.011,9.270833,0.019941,28.0,5.8,0.245833,32.0,183.5
2016-09-14,0.291667,0.011,18.713333,0.011364,28.0,7.7,0.304167,43.0,188.5
2016-09-15,0.383333,0.011,19.0875,0.029588,28.0,11.4,0.5,55.0,214.0
2016-09-16,0.379167,0.011,19.2,0.030824,28.0,12.1,0.4,57.0,206.0
2016-09-17,0.3875,0.011,19.929167,0.024882,28.0,14.6,0.333333,61.0,219.5
2016-09-18,0.554167,0.011,24.829167,0.035765,28.0,19.0,0.3625,90.0,241.5
2016-09-19,0.525,0.011,31.816667,0.024118,28.0,15.8,0.7375,63.0,236.0
2016-09-20,0.345833,0.011,21.583333,0.023588,28.0,8.7,0.466667,48.0,267.0
2016-09-21,0.329167,0.011,16.304545,0.027706,28.0,9.5,0.291304,52.0,241.5
2016-09-22,0.233333,0.019,12.695833,0.028765,41.0,12.4,0.320833,57.0,225.0
2016-09-23,0.320833,0.019,21.225,0.021647,41.0,14.3,0.520833,61.0,214.0
2016-09-24,0.566667,0.019,28.695833,0.032176,41.0,11.7,0.508333,74.0,239.0
2016-09-25,0.55,0.019,27.891667,0.031059,41.0,9.5,0.508333,77.0,264.0
2016-09-26,0.466667,0.019,31.0125,0.025529,41.0,6.8,0.445833,48.0,303.0
2016-09-27,0.4375,0.019,25.6125,0.033941,41.0,9.5,0.5375,52.0,289.0
2016-09-28,0.375,0.019,21.425,0.034471,41.0,8.6,0.545833,48.0,269.5
2016-09-29,0.425,0.019,26.475,0.030059,41.0,10.3,0.5375,67.0,269.5
2016-09-30,0.466667,0.019,27.991667,0.024588,41.0,10.7,0.6125,54.0,252.5
2016-10-01,0.408333,0.022,18.8875,0.029353,32.0,13.0,0.491667,58.0,239.0
2016-10-02,0.320833,0.022,11.891667,0.031882,32.0,11.2,0.254167,55.0,211.5
2016-10-03,0.341667,0.022,18.833333,0.022882,32.0,9.2,0.3125,52.0,197.0
2016-10-04,0.354167,0.022,18.383333,0.026118,32.0,7.6,0.375,42.0,214.0
2016-10-05,0.366667,0.022,19.2,0.025412,32.0,8.3,0.316667,46.0,197.0
2016-10-06,0.6,0.022,32.525,0.025,32.0,12.1,0.529167,57.0,205.5
2016-10-07,0.7,0.01,36.966667,0.024353,26.0,9.7,0.616667,57.0,242.0
2016-10-08,0.7,0.01,30.304167,0.030412,26.0,9.7,0.666667,64.0,241.5
2016-10-09,0.5875,0.01,25.4375,0.033235,26.0,9.0,0.454167,97.0,244.5
2016-10-10,0.541667,0.01,22.241667,0.026824,26.0,9.0,0.491667,50.0,228.0
2016-10-11,0.270833,0.01,15.141667,0.027588,26.0,8.7,0.3,48.0,183.5
2016-10-12,0.291667,0.01,14.15,0.022235,26.0,10.7,0.2875,54.0,180.5
2016-10-13,0.416667,0.0045000000000000005,18.566667,0.033176,17.0,13.4,0.358333,59.0,189.0
2016-10-14,0.329167,0.0045000000000000005,18.591667,0.025412,17.0,21.4,0.354167,74.0,194.5
2016-10-15,0.270833,0.0045000000000000005,11.383333,0.015882,17.0,7.3,0.2625,41.0,208.0
2016-10-16,0.258333,0.0045000000000000005,7.658333,0.023412,17.0,3.6,0.170833,24.0,208.5
2016-10-17,0.266667,0.0045000000000000005,11.191667,0.017882,17.0,4.7,0.179167,30.0,194.5
2016-10-18,0.495833,0.0045000000000000005,20.808333,0.021294,17.0,9.9,0.370833,52.0,197.0
2016-10-19,0.691667,0.019,31.320833,0.022824,35.0,10.7,0.466667,54.0,230.5
2016-10-20,0.658333,0.019,33.908333,0.021412,35.0,8.8,0.5375,54.0,255.5
2016-10-21,0.729167,0.019,37.6125,0.020118,35.0,10.5,0.708333,54.0,255.5
2016-10-22,0.75,0.019,31.533333,0.018765,35.0,12.1,0.633333,57.0,225.0
2016-10-23,0.625,0.019,21.816667,0.016294,35.0,11.0,0.3625,55.0,214.0
2016-10-24,0.395833,0.019,16.729167,0.019059,35.0,8.5,0.2625,47.0,205.5
2016-10-25,0.429167,0.023,17.083333,0.013941,32.0,8.2,0.295833,46.0,191.5
2016-10-26,0.620833,0.023,25.508333,0.012529,32.0,10.6,0.454167,54.0,197.0
2016-10-27,0.7,0.023,32.025,0.011294,32.0,12.1,0.533333,57.0,211.5
2016-10-28,0.383333,0.023,17.725,0.009941,32.0,6.5,0.325,36.0,211.0
2016-10-29,0.445833,0.023,17.208333,0.010765,32.0,5.1,0.291667,28.0,211.5
2016-10-30,0.2875,0.023,11.475,0.018706,32.0,3.1,0.2125,27.0,180.5
2016-10-31,0.3875,0.0205,15.570833,0.018059,27.0,6.0,0.279167,33.0,172.5
2016-11-01,0.408333,0.0205,19.670833,0.017235,27.0,8.0,0.2625,44.0,177.5
2016-11-02,0.654167,0.0205,32.870833,0.011824,27.0,10.2,0.541667,53.0,189.0
2016-11-03,0.816667,0.0205,33.341667,0.016588,27.0,8.4,0.641667,48.0,225.0
2016-11-04,0.829167,0.0205,38.958333,0.015059,27.0,11.4,0.883333,55.0,213.5
2016-11-05,0.866667,0.0205,33.604167,0.022529,27.0,21.4,0.570833,74.0,205.5
2016-11-06,0.6125,0.0205,22.125,0.020412,32.0,22.9,0.375,77.0,188.5
2016-11-07,0.820833,0.0205,34.833333,0.018176,32.0,20.7,0.583333,73.0,197.0
2016-11-08,0.770833,0.0205,40.025,0.018588,32.0,12.1,0.558333,57.0,230.5
2016-11-09,0.616667,0.014499999999999999,33.720833,0.018412,32.0,8.2,0.45,52.0,258.5
2016-11-10,0.5625,0.014499999999999999,35.991667,0.014706,32.0,8.3,0.770833,50.0,247.0
2016-11-11,0.683333,0.014499999999999999,34.266667,0.020882,32.0,8.7,0.666667,48.0,233.5
2016-11-12,0.75,0.014499999999999999,35.8875,0.019471,29.0,11.1,0.620833,55.0,222.5
2016-11-13,0.5625,0.014499999999999999,27.079167,0.030059,29.0,8.7,0.45,58.0,233.5
2016-11-14,0.670833,0.014499999999999999,36.808333,0.019647,29.0,10.5,0.554167,54.0,236.0
2016-11-15,0.945833,0.014499999999999999,41.704167,0.010941,29.0,19.8,0.7625,71.0,194.5
2016-11-16,0.729167,0.014499999999999999,27.083333,0.016353,29.0,20.6,0.495833,72.0,169.5
2016-11-17,0.508333,0.014499999999999999,29.820833,0.016471,29.0,10.4,0.445833,53.0,166.5
